id,inning,over,ball,batsman,non_striker,bowler,batsman_runs,extra_runs,total_runs,non_boundary,is_wicket,dismissal_kind,player_dismissed,fielder,extras_type,batting_team,bowling_team
1254058,1,0,1,RG Sharma,CA Lynn,Mohammed Siraj,2,0,2,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,0,2,RG Sharma,CA Lynn,Mohammed Siraj,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,0,3,RG Sharma,CA Lynn,Mohammed Siraj,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,0,4,RG Sharma,CA Lynn,Mohammed Siraj,2,0,2,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,0,5,RG Sharma,CA Lynn,Mohammed Siraj,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,0,6,RG Sharma,CA Lynn,Mohammed Siraj,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,1,1,RG Sharma,CA Lynn,KA Jamieson,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,1,2,CA Lynn,RG Sharma,KA Jamieson,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,1,3,CA Lynn,RG Sharma,KA Jamieson,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,1,4,CA Lynn,RG Sharma,KA Jamieson,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,1,5,CA Lynn,RG Sharma,KA Jamieson,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,1,6,CA Lynn,RG Sharma,KA Jamieson,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,2,1,RG Sharma,CA Lynn,Mohammed Siraj,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,2,2,RG Sharma,CA Lynn,Mohammed Siraj,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,2,3,RG Sharma,CA Lynn,Mohammed Siraj,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,2,4,RG Sharma,CA Lynn,Mohammed Siraj,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,2,5,RG Sharma,CA Lynn,Mohammed Siraj,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,2,6,RG Sharma,CA Lynn,Mohammed Siraj,2,0,2,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,3,1,CA Lynn,RG Sharma,YS Chahal,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,3,2,CA Lynn,RG Sharma,YS Chahal,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,3,3,CA Lynn,RG Sharma,YS Chahal,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,3,4,RG Sharma,CA Lynn,YS Chahal,6,0,6,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,3,5,RG Sharma,CA Lynn,YS Chahal,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,3,6,CA Lynn,RG Sharma,YS Chahal,0,0,0,0,1,run out,RG Sharma,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,4,1,SA Yadav,CA Lynn,KA Jamieson,4,0,100,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,4,2,SA Yadav,CA Lynn,KA Jamieson,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,4,3,SA Yadav,CA Lynn,KA Jamieson,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,4,4,CA Lynn,SA Yadav,KA Jamieson,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,4,5,SA Yadav,CA Lynn,KA Jamieson,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,4,6,SA Yadav,CA Lynn,KA Jamieson,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,5,1,CA Lynn,SA Yadav,YS Chahal,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,5,2,CA Lynn,SA Yadav,YS Chahal,6,0,6,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,5,3,CA Lynn,SA Yadav,YS Chahal,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,5,4,CA Lynn,SA Yadav,YS Chahal,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,5,5,SA Yadav,CA Lynn,YS Chahal,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,5,6,SA Yadav,CA Lynn,YS Chahal,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,6,1,CA Lynn,SA Yadav,Shahbaz Ahmed,1,0,1,0,0,NA,NA,NA,NA,MI,Royal Challengers Bangalore
1254058,1,6,2,SA Yadav,CA Lynn,Shahbaz Ahmed,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,6,3,CA Lynn,SA Yadav,Shahbaz Ahmed,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,6,4,CA Lynn,SA Yadav,Shahbaz Ahmed,6,0,6,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,6,5,CA Lynn,SA Yadav,Shahbaz Ahmed,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,6,6,SA Yadav,CA Lynn,Shahbaz Ahmed,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,7,1,SA Yadav,CA Lynn,HV Patel,1,1,2,0,0,NA,NA,NA,noballs,Mumbai Indians,RCB
1254058,1,7,2,CA Lynn,SA Yadav,HV Patel,6,0,6,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,7,3,CA Lynn,SA Yadav,HV Patel,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,7,4,SA Yadav,CA Lynn,HV Patel,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,7,5,SA Yadav,CA Lynn,HV Patel,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,7,6,SA Yadav,CA Lynn,HV Patel,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,7,7,CA Lynn,SA Yadav,HV Patel,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,8,1,CA Lynn,SA Yadav,DT Christian,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,8,2,SA Yadav,CA Lynn,DT Christian,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,8,3,SA Yadav,CA Lynn,DT Christian,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,8,4,CA Lynn,SA Yadav,DT Christian,2,0,2,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,8,5,CA Lynn,SA Yadav,DT Christian,0,1,1,0,0,NA,NA,NA,wides,Mumbai Indians,Royal Challengers Bangalore
1254058,1,8,6,CA Lynn,SA Yadav,DT Christian,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,8,7,CA Lynn,SA Yadav,DT Christian,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,9,1,SA Yadav,CA Lynn,YS Chahal,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,9,2,SA Yadav,CA Lynn,YS Chahal,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,9,3,CA Lynn,SA Yadav,YS Chahal,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,9,4,SA Yadav,CA Lynn,YS Chahal,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,9,5,CA Lynn,SA Yadav,YS Chahal,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,9,6,CA Lynn,SA Yadav,YS Chahal,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,10,1,SA Yadav,CA Lynn,KA Jamieson,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,10,2,CA Lynn,SA Yadav,KA Jamieson,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,10,3,SA Yadav,CA Lynn,KA Jamieson,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,10,4,SA Yadav,CA Lynn,KA Jamieson,6,0,6,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,10,5,SA Yadav,CA Lynn,KA Jamieson,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,10,6,SA Yadav,CA Lynn,KA Jamieson,0,0,0,0,1,caught,SA Yadav,AB de Villiers,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,11,1,CA Lynn,Ishan Kishan,Mohammed Siraj,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,11,2,Ishan Kishan,CA Lynn,Mohammed Siraj,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,11,3,Ishan Kishan,CA Lynn,Mohammed Siraj,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,11,4,CA Lynn,Ishan Kishan,Mohammed Siraj,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,11,5,CA Lynn,Ishan Kishan,Mohammed Siraj,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,11,6,Ishan Kishan,CA Lynn,Mohammed Siraj,1,0,1,0,0,NA,NA,NA,NA,MI,Royal Challengers Bangalore
1254058,1,12,1,Ishan Kishan,CA Lynn,Washington Sundar,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,12,2,CA Lynn,Ishan Kishan,Washington Sundar,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,12,3,CA Lynn,Ishan Kishan,Washington Sundar,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,12,4,Ishan Kishan,CA Lynn,Washington Sundar,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,12,5,CA Lynn,Ishan Kishan,Washington Sundar,0,0,0,0,1,caught and bowled,CA Lynn,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,12,6,Ishan Kishan,HH Pandya,Washington Sundar,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,13,1,HH Pandya,Ishan Kishan,YS Chahal,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,13,2,Ishan Kishan,HH Pandya,YS Chahal,2,0,2,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,13,3,Ishan Kishan,HH Pandya,YS Chahal,6,0,6,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,13,4,Ishan Kishan,HH Pandya,YS Chahal,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,13,5,Ishan Kishan,HH Pandya,YS Chahal,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,13,6,HH Pandya,Ishan Kishan,YS Chahal,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,14,1,HH Pandya,Ishan Kishan,DT Christian,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,14,2,HH Pandya,Ishan Kishan,DT Christian,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,14,3,HH Pandya,Ishan Kishan,DT Christian,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,14,4,HH Pandya,Ishan Kishan,DT Christian,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,14,5,Ishan Kishan,HH Pandya,DT Christian,2,0,2,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,14,6,Ishan Kishan,HH Pandya,DT Christian,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,15,1,Ishan Kishan,HH Pandya,HV Patel,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,15,2,Ishan Kishan,HH Pandya,HV Patel,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,15,3,HH Pandya,Ishan Kishan,HV Patel,2,0,2,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,15,4,HH Pandya,Ishan Kishan,HV Patel,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,15,5,HH Pandya,Ishan Kishan,HV Patel,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,15,6,HH Pandya,Ishan Kishan,HV Patel,0,0,0,0,1,lbw,HH Pandya,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,16,1,Ishan Kishan,KA Pollard,Mohammed Siraj,0,1,1,0,0,NA,NA,NA,wides,Mumbai Indians,Royal Challengers Bangalore
1254058,1,16,2,Ishan Kishan,KA Pollard,Mohammed Siraj,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,16,3,Ishan Kishan,KA Pollard,Mohammed Siraj,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,16,4,KA Pollard,Ishan Kishan,Mohammed Siraj,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,16,5,KA Pollard,Ishan Kishan,Mohammed Siraj,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,16,6,KA Pollard,Ishan Kishan,Mohammed Siraj,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,16,7,Ishan Kishan,KA Pollard,Mohammed Siraj,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,17,1,KA Pollard,Ishan Kishan,HV Patel,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,17,2,KA Pollard,Ishan Kishan,HV Patel,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,17,3,Ishan Kishan,KA Pollard,HV Patel,2,0,2,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,17,4,Ishan Kishan,KA Pollard,HV Patel,0,0,0,0,1,lbw,Ishan Kishan,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,17,5,KH Pandya,KA Pollard,HV Patel,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,17,6,KH Pandya,KA Pollard,HV Patel,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,18,1,KH Pandya,KA Pollard,KA Jamieson,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,18,2,KA Pollard,KH Pandya,KA Jamieson,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,18,3,KH Pandya,KA Pollard,KA Jamieson,4,1,5,0,0,NA,NA,NA,noballs,Mumbai Indians,Royal Challengers Bangalore
1254058,1,18,4,KH Pandya,KA Pollard,KA Jamieson,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,18,5,KH Pandya,KA Pollard,KA Jamieson,1,0,1,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,18,6,KA Pollard,KH Pandya,KA Jamieson,4,0,4,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,18,7,KA Pollard,KH Pandya,KA Jamieson,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,RCB
1254058,1,19,1,KH Pandya,KA Pollard,HV Patel,0,0,0,0,1,caught,KH Pandya,DT Christian,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,19,2,KA Pollard,M Jansen,HV Patel,0,0,0,0,1,caught,KA Pollard,Washington Sundar,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,19,3,M Jansen,RD Chahar,HV Patel,0,0,0,0,0,NA,NA,NA,NA,Mumbai Indians,Royal Challengers Bangalore
1254058,1,19,4,M Jansen,RD Chahar,HV Patel,0,0,0,0,1,bowled,M Jansen,NA,NA,Mumbai Indians,Royal Challengers Bangalore
